Ledger Type,Cost Center Type,Fund ID,Fund Name,Department ID,Department Name,Division ID,Division Name,Object,Object Description,Revenue Category Code,Category code description,Fiscal Year,July,August,September,October,November,December,January,February,March,April,May,June
B1,IS,27,Resource Recovery & Recyc Fund,500,PUBLIC WORKS,441,RESOURCE RECOVERY & RECYCLING,522920,VEHICLES - REPAIRS,808, Supplies and Expenses,2013,15000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,27,Resource Recovery & Recyc Fund,500,PUBLIC WORKS,441,RESOURCE RECOVERY & RECYCLING,544260,BIN REPAIR,808, Supplies and Expenses,2013,54000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,27,Resource Recovery & Recyc Fund,500,PUBLIC WORKS,441,RESOURCE RECOVERY & RECYCLING,544270,BIN PARTS,808, Supplies and Expenses,2013,45132.26,0,0,0,0,0,0,0,0,0,0,0
B1,IS,27,Resource Recovery & Recyc Fund,500,PUBLIC WORKS,441,RESOURCE RECOVERY & RECYCLING,555030,EMPLOYEE MEDICAL EXAMS,808, Supplies and Expenses,2013,14400,0,0,0,0,0,0,0,0,0,0,0
B1,IS,31,Wastewater Fund,500,PUBLIC WORKS,661,WASTE WATER,511250,STANDBY PAY,840,Salaries and Wages,2013,19598,0,0,0,0,0,0,196,0,0,0,0
B1,IS,25,Water Fund,500,PUBLIC WORKS,671,WATER,544170,UNIFORM / PROTECTIVE CLOTHING,848, Supplies and Expenses,2013,22000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,25,Water Fund,500,PUBLIC WORKS,671,WATER,544340,INDIRECT COST ALLOCATION,842, Supplies and Expenses,2013,1017353,0,0,0,0,0,0,0,0,0,0,0
B1,IS,25,Water Fund,500,PUBLIC WORKS,671,WATER,566060,INTEREST EXPENSE,866, Supplies and Expenses,2013,6000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,700,NON-DEPARTMENTAL,695,INTERFUND TRANSACTIONS,578300,SUPPORTIVE HOUSING PROGRAM,910, Supplies and Expenses,2013,-113192,0,0,0,0,0,0,0,0,0,0,0
B1,IS,57,"Self-insurance, Bus Fund",700,NON-DEPARTMENTAL,233,BUS,522010,PAYMENT OF CLAIMS,856, Supplies and Expenses,2013,1173646,0,0,0,0,0,0,0,0,0,0,0
B1,IS,59,"Self-insur, Workers' Comp Fund",700,NON-DEPARTMENTAL,235,WORKER'S COMPENSATION,555060,PROFESSIONAL SERVICES,864, Supplies and Expenses,2013,62150,0,0,0,0,0,0,0,0,0,0,0
B1,IS,25,Water Fund,500,PUBLIC WORKS,671,WATER,402310,WATER - COMMERCIAL SALES,650,Charges for Service,2013,-20102890,0,0,0,0,0,0,0,0,0,0,0
B1,IS,25,Water Fund,500,PUBLIC WORKS,671,WATER,402950,INT DEP / INVESTMENT,659,Investment Income,2013,-100000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,37,Cemetery Fund,500,PUBLIC WORKS,641,CEMETERY,402210,MAUSOLEUM SALES,650,Charges for Service,2013,-132600,0,0,0,0,0,0,0,0,0,0,0
B1,IS,37,Cemetery Fund,500,PUBLIC WORKS,641,CEMETERY,404170,OTHER REVENUE - MISCELLANEOUS,662,Other,2013,-25500,0,0,0,0,0,0,0,0,0,0,0
B1,IS,56,"Self-insur, General Liab/Auto",700,NON-DEPARTMENTAL,232,COMPREHENSIVE,402950,INT DEP / INVESTMENT,659,Investment Income,2013,-85000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,120,RECORDS & ELECTION SERVICES,211,R & ES(CITY CLERK)-ADMIN,405550,DOMESTIC PARTNERSHIP FLNG FEE,612,Charges for Service,2013,-175,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,302,ANIMAL CONTROL UNIT,400270,ANIMAL LICENSES,608,Licenses and Permits,2013,-175990,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,500,PUBLIC WORKS,402,ENGINEERING,404590,SUBDIVISION MAP FEES,612,Charges for Service,2013,-11042,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,110,CITY MANAGER,202,CITY MANAGER - ADMINISTRATION,544390,OTHER COSTS,804, Supplies and Expenses,2013,28931,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,210,PLANNING & COMM. DEVELOPMENT,267,STRATEGIC & TRANSP. PLANNING,555060,PROFESSIONAL SERVICES,816, Supplies and Expenses,2013,170000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,11,Beach Recreation Fund,400,COMMUNITY & CULTURAL SERVICES,522,BEACH ADMINISTRATION,522310,OFFICE SUPPLIES / EXPENSE,810, Supplies and Expenses,2013,5293,0,0,0,0,0,0,0,0,0,0,0
B1,IS,31,Wastewater Fund,500,PUBLIC WORKS,661,WASTE WATER,555030,EMPLOYEE MEDICAL EXAMS,, Supplies and Expenses,2013,4000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,560,CULTURAL AFFAIRS,569000,CULTURAL/ARTS GRANTS,810, Supplies and Expenses,2013,18900,0,0,0,0,0,0,0,0,0,0,0
B1,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,652,TRANSIT MAINTENANCE,511500,TEMPORARY EMPLOYEES,,Salaries and Wages,2013,60000,0,0,0,0,0,0,600,0,0,0,0
B1,IS,01,General Fund,110,CITY MANAGER,202,CITY MANAGER - ADMINISTRATION,522720,MILEAGE,804, Supplies and Expenses,2013,100,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,110,CITY MANAGER,202,CITY MANAGER - ADMINISTRATION,555060,PROFESSIONAL SERVICES,804, Supplies and Expenses,2013,77195,0,0,0,0,0,0,38000,0,0,0,0
B1,IS,43,Gas Tax Fund,700,NON-DEPARTMENTAL,274,ALL OTHER TRANSACTIONS,522180,BANK FEES,808, Supplies and Expenses,2013,400,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,500,PUBLIC WORKS,402,ENGINEERING,523000,VEHICLE MGMT FUND-MAINTENANCE,808, Supplies and Expenses,2013,10346,0,0,0,0,0,0,0,0,0,0,0
B1,IS,11,Beach Recreation Fund,400,COMMUNITY & CULTURAL SERVICES,522,BEACH ADMINISTRATION,400580,FILMING PERMITS,608,Licenses and Permits,2013,-85350,0,0,0,0,0,0,0,0,0,0,0
B1,IS,11,Beach Recreation Fund,400,COMMUNITY & CULTURAL SERVICES,522,BEACH ADMINISTRATION,401270,LEASED BEACH CONCESSIONS,612,Charges for Service,2013,-441600,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,140,CITY ATTORNEY,231,CITY ATTORNEY,522950,CNG FUEL,804, Supplies and Expenses,2013,102,0,0,0,0,0,0,0,0,0,0,0
B1,IS,34,Stormwater Management Fund,500,PUBLIC WORKS,661,WASTE WATER,407150,SALE OF RECYCLED WATER,650,Charges for Service,2013,-90000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,700,NON-DEPARTMENTAL,695,INTERFUND TRANSACTIONS,570130,GF/SPEC FD REIM. AHPP DEV FEE,908, Supplies and Expenses,2013,-122418,0,0,0,0,0,0,22418,0,0,0,0
B1,IS,01,General Fund,210,PLANNING & COMM. DEVELOPMENT,417,PARKING OPERATIONS,511490,OVERTIME,816,Salaries and Wages,2013,0,0,0,0,0,0,0,0,0,4502,0,0
B1,IS,01,General Fund,210,PLANNING & COMM. DEVELOPMENT,417,PARKING OPERATIONS,522820,CONFERENCES/MEETINGS/TRAVEL,816, Supplies and Expenses,2013,0,0,0,0,0,0,0,0,0,5000,0,0
B1,IS,01,General Fund,210,PLANNING & COMM. DEVELOPMENT,417,PARKING OPERATIONS,523000,VEHICLE MGMT FUND-MAINTENANCE,816, Supplies and Expenses,2013,0,0,0,0,0,0,0,0,0,1751,0,0
B1,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,640,TRANSIT EXECUTIVE,577064,OTHER MISCELLANEOUS EXPENSES,, Supplies and Expenses,2013,5000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,642,TRANSIT FINANCE AND GRANTS,522180,BANK FEES,, Supplies and Expenses,2013,48000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,642,TRANSIT FINANCE AND GRANTS,555014,OUTSIDE REPAIRS - OFFICE EQUIP,, Supplies and Expenses,2013,6000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,642,TRANSIT FINANCE AND GRANTS,555061,OUTSIDE AUDIT EXPENSES,, Supplies and Expenses,2013,15000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,643,TRANSIT CUSTOMER & GOVT RELAT,522546,MEDIA BUYS,, Supplies and Expenses,2013,17640,0,0,0,0,0,0,0,0,0,0,0
B1,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,642,TRANSIT FINANCE AND GRANTS,404280,PROP A LOCAL RETURN,658,Sales Tax,2013,-338386,0,0,0,0,0,0,0,0,0,0,0
B1,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,670,TRANSIT SAFETY & TRAINING,522318,SAFETY & SERVICE AWARDS,, Supplies and Expenses,2013,20000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,643,TRANSIT CUSTOMER & GOVT RELAT,,PRINTING - GENERAL,, Supplies and Expenses,2013,150000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,31,Wastewater Fund,500,PUBLIC WORKS,661,WASTE WATER,400570,ADMIN FINES/PENALTIES,614,Fines and Forfeitures,2013,-5000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,642,TRANSIT FINANCE AND GRANTS,407510,CAPITAL GRANTS REV-REV EQUIP,657,Capital Grants,2013,-20704233,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,544,COMMUNITY RECREATION,400360,SMARS SOCIAL PROGRAM,612,Charges for Service,2013,-3500,0,0,0,0,0,0,0,0,0,0,0
B1,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,670,TRANSIT SAFETY & TRAINING,555021,DETECTION & ALARM SYSTEMS,, Supplies and Expenses,2013,3375,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,511500,TEMPORARY EMPLOYEES,810,Salaries and Wages,2013,12356,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,511000,PERMANENT EMPLOYEES,810,Salaries and Wages,2013,260996,0,0,0,0,0,0,2610,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,511500,TEMPORARY EMPLOYEES,810,Salaries and Wages,2013,324268,0,0,0,0,0,0,3243,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,522540,ADVERTISING,810, Supplies and Expenses,2013,23100,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,522900,MEMBERSHIPS AND DUES,810, Supplies and Expenses,2013,2100,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,522910,VEHICLES - FUELS / LUBRICATION,810, Supplies and Expenses,2013,102,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,544040,BOOKS / PAMPHLETS,810, Supplies and Expenses,2013,1500,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,555850,PROGRAM SUPPLIES,810, Supplies and Expenses,2013,1565,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,555950,COMM SERV FACIL / MGMT,810, Supplies and Expenses,2013,4400,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,555850,PROGRAM SUPPLIES,810, Supplies and Expenses,2013,9639,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,562120,CONNECTIONS FOR CHILDREN,, Supplies and Expenses,2013,44996,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,562151,FAM SVC OF SM-AGCY BSD COM SPP,, Supplies and Expenses,2013,62610,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,562152,FM SVC OF SM-MUIR SCHOOL PROG,, Supplies and Expenses,2013,99865,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,562153,FM SVC OF SM-EDISON LANGUAGE,, Supplies and Expenses,2013,59867,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,562154,FM SVC SM-SAPID & ON THE MOVE,, Supplies and Expenses,2013,42968,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,565161,VENICE FAMILY CLINIC-GEN FUND,, Supplies and Expenses,2013,92395,0,0,0,0,0,0,0,0,0,0,0
B1,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,670,TRANSIT SAFETY & TRAINING,,SAFETY EXPENSES,, Supplies and Expenses,2013,5000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,310,FIRE,312,FIRE - ADMINISTRATION,400681,EMS REVENUE,612,Charges for Service,2013,-889179,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,304,ADMINISTRATIVE SERVICES DIV,511741,MEDICAL - POLICE,806,Salaries and Wages,2013,152806,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,310,FIRE,312,FIRE - ADMINISTRATION,511745,MED TRUST - FIRE,806,Salaries and Wages,2013,12482,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,100,CITY COUNCIL,201,CITY COUNCIL,511773,RETIREMENT - MISC. EMPL,804,Salaries and Wages,2013,37277,0,0,0,0,0,0,373,0,0,0,0
B1,IS,01,General Fund,130,FINANCE,224,BUSINESS & REVENUE OPERATIONS,511743,MEDICAL - MISC. EMPL,804,Salaries and Wages,2013,276773,0,0,2705,0,0,0,0,0,-4637,0,0
B1,IS,01,General Fund,140,CITY ATTORNEY,231,CITY ATTORNEY,511773,RETIREMENT - MISC. EMPL,804,Salaries and Wages,2013,1311084.86,0,0,0,0,0,0,13111,0,0,0,0
B1,IS,01,General Fund,210,PLANNING & COMM. DEVELOPMENT,321,BUILDING AND SAFETY,511746,MED TRUST - MISC. EMPL,816,Salaries and Wages,2013,60757,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,210,PLANNING & COMM. DEVELOPMENT,416,TRANS ENGINEERING & MGMT,511746,MED TRUST - MISC. EMPL,816,Salaries and Wages,2013,22557,0,0,0,0,0,0,-2607,0,401,0,0
B1,IS,01,General Fund,210,PLANNING & COMM. DEVELOPMENT,417,PARKING OPERATIONS,511773,RETIREMENT - MISC. EMPL,816,Salaries and Wages,2013,0,0,0,0,0,0,0,0,0,112870,0,0
B1,IS,01,General Fund,500,PUBLIC WORKS,402,ENGINEERING,511773,RETIREMENT - MISC. EMPL,808,Salaries and Wages,2013,600082,0,0,0,0,0,0,7144,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,501,ADMINISTRATION & PLANNING SVCS,511773,RETIREMENT - MISC. EMPL,810,Salaries and Wages,2013,130867,0,0,33581,0,0,0,12966,0,0,0,0
B1,IS,01,General Fund,410,LIBRARY,614,INFORMATION MANAGEMENT,511743,MEDICAL - MISC. EMPL,812,Salaries and Wages,2013,166792,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,307,CRIMINAL INVESTIGATION DIV,511774,RETIREMENT - AS NEEDED,806,Salaries and Wages,2013,2652,0,0,0,0,0,0,27,0,0,0,0
B1,IS,01,General Fund,310,FIRE,312,FIRE - ADMINISTRATION,511747,CASH-IN-LIEU,806,Salaries and Wages,2013,5400,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,310,FIRE,312,FIRE - ADMINISTRATION,511748,DENTAL,806,Salaries and Wages,2013,22847,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,100,CITY COUNCIL,201,CITY COUNCIL,511748,DENTAL,804,Salaries and Wages,2013,8574,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,100,CITY COUNCIL,201,CITY COUNCIL,511749,VISION,804,Salaries and Wages,2013,1141,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,120,RECORDS & ELECTION SERVICES,214,R & ES(CITY CLERK)-SUPP SCVS,511749,VISION,804,Salaries and Wages,2013,685,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,130,FINANCE,221,ADMINISTRATION,511748,DENTAL,804,Salaries and Wages,2013,14966,0,0,-222,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,140,CITY ATTORNEY,231,CITY ATTORNEY,511749,VISION,804,Salaries and Wages,2013,5737,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,620,HOUSING & ECONOMIC DEVELOPMENT,263,ADMINISTRATION & REDEVELOPMENT,511748,DENTAL,816,Salaries and Wages,2013,3365,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,500,PUBLIC WORKS,402,ENGINEERING,511749,VISION,808,Salaries and Wages,2013,4087,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,501,ADMINISTRATION & PLANNING SVCS,511749,VISION,810,Salaries and Wages,2013,685,0,0,260,0,0,0,68,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,560,CULTURAL AFFAIRS,511748,DENTAL,810,Salaries and Wages,2013,7558,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,511749,VISION,810,Salaries and Wages,2013,822,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,511748,DENTAL,810,Salaries and Wages,2013,7600,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,511749,VISION,810,Salaries and Wages,2013,1075,0,0,0,0,0,0,0,0,0,0,0
B1,IS,31,Wastewater Fund,500,PUBLIC WORKS,661,WASTE WATER,511748,DENTAL,840,Salaries and Wages,2013,20250,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,110,CITY MANAGER,202,CITY MANAGER - ADMINISTRATION,,LIFE INSURANCE & AD & D,804,Salaries and Wages,2013,4160,0,0,0,0,0,0,95,0,0,0,0
B1,IS,01,General Fund,120,RECORDS & ELECTION SERVICES,211,R & ES(CITY CLERK)-ADMIN,,UNEMPLOYMENT,804,Salaries and Wages,2013,3582,0,0,0,0,0,0,36,0,0,0,0
B1,IS,01,General Fund,120,RECORDS & ELECTION SERVICES,214,R & ES(CITY CLERK)-SUPP SCVS,,EAP,804,Salaries and Wages,2013,522,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,130,FINANCE,222,FINANCIAL OPERATIONS,,DISABILITY INSURANCE,804,Salaries and Wages,2013,13987,0,0,0,0,0,0,140,0,0,0,0
B1,IS,01,General Fund,130,FINANCE,224,BUSINESS & REVENUE OPERATIONS,,UNEMPLOYMENT,804,Salaries and Wages,2013,7319,0,0,-45,0,0,0,73,0,-121,0,0
B1,IS,01,General Fund,130,FINANCE,224,BUSINESS & REVENUE OPERATIONS,,EAP,804,Salaries and Wages,2013,2084,0,0,-4,0,0,0,0,0,-24,0,0
B1,IS,01,General Fund,500,PUBLIC WORKS,402,ENGINEERING,,DCAP,808,Salaries and Wages,2013,2124,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,500,PUBLIC WORKS,402,ENGINEERING,,LIFE INSURANCE & AD & D,808,Salaries and Wages,2013,9700,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,501,ADMINISTRATION & PLANNING SVCS,,EAP,810,Salaries and Wages,2013,522,0,0,200,0,0,0,52,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,,EAP,810,Salaries and Wages,2013,2279,0,0,-100,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,,EAP,810,Salaries and Wages,2013,822,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,,UNEMPLOYMENT,810,Salaries and Wages,2013,1327,0,0,0,0,0,0,13,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,,EAP,810,Salaries and Wages,2013,1144,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,410,LIBRARY,615,REFERENCE SERVICES,,UNEMPLOYMENT,812,Salaries and Wages,2013,7805,0,0,0,0,0,0,-2,0,0,0,0
B1,IS,01,General Fund,410,LIBRARY,615,REFERENCE SERVICES,,EAP,812,Salaries and Wages,2013,2342,0,0,0,0,0,0,-25,0,0,0,0
B1,IS,01,General Fund,620,HOUSING & ECONOMIC DEVELOPMENT,263,ADMINISTRATION & REDEVELOPMENT,,DISABILITY INSURANCE,816,Salaries and Wages,2013,3060,0,0,0,0,0,0,31,0,0,0,0
B1,IS,01,General Fund,620,HOUSING & ECONOMIC DEVELOPMENT,264,HOUSING,,DCAP,816,Salaries and Wages,2013,492,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,210,PLANNING & COMM. DEVELOPMENT,265,PCD - ADMINISTRATION,,DISABILITY INSURANCE,816,Salaries and Wages,2013,5678,0,0,0,0,0,0,57,0,0,0,0
B1,IS,01,General Fund,210,PLANNING & COMM. DEVELOPMENT,266,CITY PLANNING/DEVELOPMENT REV.,,UNEMPLOYMENT,816,Salaries and Wages,2013,10714,0,0,0,0,0,0,107,0,0,0,0
B1,IS,01,General Fund,210,PLANNING & COMM. DEVELOPMENT,266,CITY PLANNING/DEVELOPMENT REV.,,LIFE INSURANCE & AD & D,816,Salaries and Wages,2013,7863,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,210,PLANNING & COMM. DEVELOPMENT,266,CITY PLANNING/DEVELOPMENT REV.,,DISABILITY INSURANCE,816,Salaries and Wages,2013,16544,0,0,0,0,0,0,165,0,0,0,0
B1,IS,01,General Fund,300,POLICE,305,OPERATIONS DIVISION,,DISABILITY INSURANCE,806,Salaries and Wages,2013,119930,0,0,0,0,0,0,1199,0,0,0,0
B1,IS,01,General Fund,300,POLICE,306,SPECIAL ENFORCEMENT DIV,,UNEMPLOYMENT,806,Salaries and Wages,2013,35141,0,0,0,0,0,0,351,0,0,0,0
B1,IS,01,General Fund,300,POLICE,306,SPECIAL ENFORCEMENT DIV,,DCAP,806,Salaries and Wages,2013,6480,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,310,FIRE,312,FIRE - ADMINISTRATION,,EAP,806,Salaries and Wages,2013,2192,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,310,FIRE,314,FIRE PREVENTION,,UNEMPLOYMENT,806,Salaries and Wages,2013,6520,0,0,0,0,0,0,65,0,0,0,0
B1,IS,01,General Fund,310,FIRE,315,TRAINING,,UNEMPLOYMENT,806,Salaries and Wages,2013,1483,0,0,0,0,0,0,15,0,0,0,0
B1,IS,30,Pier Fund,300,POLICE,623,HARBOR UNIT,,UNEMPLOYMENT,,Salaries and Wages,2013,2785,0,0,0,0,0,0,28,0,0,0,0
B1,IS,37,Cemetery Fund,500,PUBLIC WORKS,641,CEMETERY,,UNEMPLOYMENT,808,Salaries and Wages,2013,1808,0,0,0,0,0,0,18,0,0,0,0
B1,IS,37,Cemetery Fund,500,PUBLIC WORKS,641,CEMETERY,,DCAP,808,Salaries and Wages,2013,420,0,0,0,0,0,0,0,0,0,0,0
B1,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,655,TRANSIT OPERATIONS,,UNEMPLOYMENT,808,Salaries and Wages,2013,75494,0,0,0,0,0,0,0,0,0,0,0
B1,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,643,TRANSIT CUSTOMER & GOVT RELAT,511749,VISION,840,Salaries and Wages,2013,1912,0,0,0,0,0,0,-9,0,0,0,0
B1,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,652,TRANSIT MAINTENANCE,511746,MED TRUST - MISC EMPL,840,Salaries and Wages,2013,78137,0,0,0,0,0,0,0,0,0,0,0
B1,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,652,TRANSIT MAINTENANCE,511749,VISION,840,Salaries and Wages,2013,6011,0,0,0,0,0,0,0,0,0,0,0
B1,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,653,TRANSIT MAINTENANCE,511743,MEDICAL - MISC EMPL,840,Salaries and Wages,2013,263322,17288,0,0,0,0,0,0,0,0,0,0
B1,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,655,TRANSIT OPERATIONS,511749,VISION,840,Salaries and Wages,2013,39700,0,0,0,0,0,0,0,0,0,0,0
B1,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,670,TRANSIT SAFETY & TRAINING,511746,MED TRUST - MISC EMPL,840,Salaries and Wages,2013,6914,1738,0,0,0,0,0,3476,0,0,0,0
B1,IS,01,General Fund,210,PLANNING & COMM. DEVELOPMENT,265,PCD - ADMINISTRATION,544110,PRINTED FORMS,816, Supplies and Expenses,2013,5845,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,555870,GROCERY & SUNDRY ITEMS,810, Supplies and Expenses,2013,36900,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,304,ADMINISTRATIVE SERVICES DIV,511711,MEDICARE-POLICE,806,Salaries and Wages,2013,31371,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,306,SPECIAL ENFORCEMENT DIV,511711,MEDICARE-POLICE,806,Salaries and Wages,2013,74804,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,560,CULTURAL AFFAIRS,511713,MEDICARE-MISC EMPLOYEES,810,Salaries and Wages,2013,10831,0,0,0,0,0,0,108,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,511713,MEDICARE-MISC EMPLOYEES,810,Salaries and Wages,2013,17165,0,0,-1000,0,0,0,162,0,0,0,0
